_ID, TimeSt,Country,Province,City,Latitude,Longitude
5412245,2017-06-21 00:04:17.250,CA,ON,Port Colborne,42.87700,-79.24200
5412292,2017-06-21 16:04:18.307,CA,QC,Saint-Eustache,45.57148,-73.91241
5412386,2017-06-21 06:04:18.243,CA,QC,Montréal,45.57177,-73.56878
5412530,2017-06-21 22:04:19.750,CA,SK,Saskatoon,52.10490,-106.56100
5412576,2017-06-21 07:04:20.043,CA,AB,Lethbridge,49.69626,-112.91052
5412595,2017-06-21 06:04:20.090,CA,AB,Calgary,50.94976,-114.13004
5412775,2017-06-21 13:04:19.360,CA,ON,Whitby,43.84775,-79.04318
5413314,2017-06-21 01:04:22.440,CA,ON,Scarborough,43.83598,-79.22789
5413922,2017-06-21 00:04:24.707,CA,MB,Brandon,49.81640,-99.96523
5413957,2017-06-21 19:04:25.470,CA,ON,Toronto,43.66685,-79.42065
5414119,2017-06-21 18:04:28.213,CA,SK,Regina,50.48134,-104.68208
5415956,2017-06-21 14:04:32.833,CA,ON,Toronto,43.64686,-79.42801
5416473,2017-06-21 01:04:29.657,CA,ON,Toronto,35.77532,51.32877
5416594,2017-06-21 21:04:31.860,CA,ON,Scarborough,43.83595,-79.22785
5416738,2017-06-21 01:04:32.627,CA,QC,Bishopton,45.69938,-71.45891
5416989,2017-06-21 00:04:36.183,CA,AB,Rocky Mountain House,52.39860,-114.93468
5417047,2017-06-21 15:04:32.177,CA,ON,Mississauga,43.60280,-79.59290
5417375,2017-06-21 12:04:35.367,CA,AB,Fort Mcmurray,56.72657,-111.43968
5417415,2017-06-21 14:04:34.910,CA,SK,Saskatoon,52.13044,-106.71133
5417695,2017-06-21 21:04:35.283,CA,AB,Calgary,51.08172,-114.16088
5417791,2017-06-21 21:04:36.950,CA,BC,Surrey,49.18448,-122.85723
5418292,2017-06-21 10:04:39.563,CA,SK,Saskatoon,52.12338,-106.73823
5418405,2017-06-21 15:04:41.033,CA,ON,Saint Catharines,43.13500,-79.24300
5418649,2017-06-21 12:04:39.480,CA,ON,Bracebridge,45.05400,-79.34040
5419751,2017-06-21 14:04:50.570,CA,AB,Calgary,51.03687,-113.96265
5419783,2017-06-21 20:04:50.767,CA,AB,Calgary,51.03433,-113.96447
5420002,2017-06-21 19:04:50.457,CA,AB,Calgary,51.08780,-114.06000
5420420,2017-06-21 14:04:54.817,CA,ON,Brampton,43.66570,-79.77630
5421227,2017-06-21 20:04:54.797,CA,ON,Huron Park,43.25930,-81.13980
5422030,2017-06-21 08:05:07.490,CA,ON,North York,43.74270,-79.43651
5422776,2017-06-21 18:05:09.610,CA,BC,Kelowna,49.86500,-119.49300
5423132,2017-06-21 09:05:09.860,CA,ON,Scarborough,43.82780,-79.27640
5423995,2017-06-21 01:05:11.470,CA,NS,Halifax,44.68178,-63.48592
5424261,2017-06-21 13:05:14.597,CA,AB,Edmonton,53.43710,-113.63030
5424352,2017-06-21 20:05:14.863,CA,AB,Edmonton,53.60090,-113.42600
5424693,2017-06-21 14:05:21.587,CA,ON,North Bay,46.28010,-79.45020
5425510,2017-06-21 06:05:24.647,CA,ON,Collingwood,44.50300,-80.21700
5425522,2017-06-21 21:05:25.197,CA,BC,Vancouver,49.24345,-123.07394
5425527,2017-06-21 16:05:26.483,CA,BC,Victoria,48.51370,-123.44793
5425544,2017-06-21 21:05:24.897,CA,ON,Belleville,44.16670,-77.38330
5425636,2017-06-21 03:05:24.983,CA,ON,Toronto,43.67190,-79.38391
5426120,2017-06-21 22:05:36.327,CA,MB,Winnipeg,49.91806,-97.18245
5426218,2017-06-21 14:05:40.217,CA,ON,Markham,43.89710,-79.28170
5426524,2017-06-21 09:05:36.563,CA,ON,Cobalt,47.46090,-79.63250
5426727,2017-06-21 07:05:40.250,CA,ON,Brampton,43.73901,-79.68114
5426802,2017-06-21 04:05:45.133,CA,AB,Edmonton,53.51026,-113.59475
5426930,2017-06-21 09:05:41.637,CA,BC,Vancouver,49.20979,-123.06084
5427313,2017-06-21 15:05:45.207,CA,AB,Edmonton,53.54800,-113.59429
5427754,2017-06-21 19:05:51.540,CA,BC,Vancouver,49.23400,-123.17900
5427789,2017-06-21 00:05:51.737,CA,ON,Gravenhurst,44.96188,-79.36836
5428029,2017-06-21 16:05:51.433,CA,BC,Prince George,53.91368,-122.80518
5428450,2017-06-21 19:05:51.503,CA,QC,Châteauguay,45.37075,-73.74764
5428623,2017-06-21 17:05:51.957,CA,ON,Kingston,44.25827,-76.55370
5428694,2017-06-21 14:05:52.467,CA,AB,Calgary,50.93000,-113.96200
5429615,2017-06-21 04:06:06.687,CA,ON,Richmond Hill,43.93076,-79.44905
5430427,2017-06-21 02:06:11.390,CA,AB,Red Deer,52.26860,-113.78700
5430695,2017-06-21 16:06:12.227,CA,BC,Burnaby,49.22980,-122.99700
5431141,2017-06-21 16:06:13.157,CA,ON,Mississauga,43.57298,-79.66258
5431438,2017-06-21 00:06:19.337,CA,AB,Calgary,51.02154,-114.07930
5431845,2017-06-21 21:06:21.710,CA,QC,Laval,45.59840,-73.71590
5432191,2017-06-21 08:06:25.390,CA,QC,Mont-Royal,45.49104,-73.64470
5432672,2017-06-21 13:06:28.773,CA,ON,Etobicoke,43.66085,-79.57328
5433125,2017-06-21 02:06:31.333,CA,QC,Montréal,45.45946,-73.62222
5433614,2017-06-21 15:06:36.890,CA,SK,Yorkton,51.22300,-102.46900
5433849,2017-06-21 21:06:40.553,CA,QC,Montréal,45.45211,-73.59600
5435567,2017-06-21 02:06:52.180,CA,ON,Kirkland Lake,48.08924,-80.05347
5436231,2017-06-21 05:06:55.680,CA,ON,Kitchener,43.44629,-80.50782
5436455,2017-06-21 10:06:55.660,CA,ON,Niagara Falls,43.10130,-79.12530
5436804,2017-06-21 11:06:59.390,CA,BC,Delta,49.13860,-122.89804
5437181,2017-06-21 08:07:00.887,CA,ON,Peterborough,44.31288,-78.32466
5437394,2017-06-21 03:06:58.153,CA,ON,Scarborough,43.79967,-79.32278
5437614,2017-06-21 19:07:00.570,CA,ON,Brampton,43.66252,-79.78676
5438060,2017-06-21 11:07:00.933,CA,ON,Toronto,43.64610,-79.39170
5438132,2017-06-21 02:07:03.427,CA,ON,Cottam,42.12900,-82.74400
5438295,2017-06-21 19:07:00.680,CA,ON,Scarborough,43.78881,-79.25150
5439127,2017-06-21 08:07:07.267,CA,ON,Ottawa,45.42190,-75.69600
5439245,2017-06-21 07:07:10.823,CA,ON,Pickering,43.83150,-79.13349
5439283,2017-06-21 08:07:10.867,CA,AB,Calgary,51.14282,-114.05449
5439294,2017-06-21 11:07:11.297,CA,AB,Red Deer,52.31206,-113.81719
5439341,2017-06-21 16:07:09.270,CA,ON,Scarborough,43.69227,-79.27697
5439535,2017-06-21 03:07:10.827,CA,ON,York,43.66240,-79.50335
5439662,2017-06-21 21:07:10.907,CA,BC,Vancouver,49.26763,-123.25259
5440086,2017-06-21 08:07:12.920,CA,AB,Calgary,50.88663,-114.04885
5440168,2017-06-21 19:07:12.980,CA,AB,Calgary,50.94250,-114.13000
5440449,2017-06-21 16:07:16.080,CA,ON,Scarborough,43.82760,-79.24380
5440679,2017-06-21 22:07:13.037,CA,AB,Edmonton,53.61637,-113.54020
5440876,2017-06-21 16:07:12.970,CA,AB,Edmonton,53.57163,-113.44361
5440909,2017-06-21 13:07:13.507,CA,AB,Edmonton,53.58462,-113.39577
5440920,2017-06-21 14:07:13.597,CA,AB,Edmonton,53.51891,-113.51975
5441012,2017-06-21 00:07:16.057,CA,ON,Barrie,44.41100,-79.69300
5441986,2017-06-21 08:07:23.883,CA,AB,Red Deer,52.23908,-113.75627
5442336,2017-06-21 17:07:28.013,CA,AB,Calgary,51.03236,-114.10204
5442654,2017-06-21 14:07:26.143,CA,SK,Lloydminster,53.27800,-110.00200
5442741,2017-06-21 13:07:28.187,CA,AB,Calgary,51.03511,-114.09705
5442765,2017-06-21 06:07:28.683,CA,AB,Edmonton,53.59719,-113.40051
5442869,2017-06-21 17:07:30.680,CA,NB,Nasonworth,45.81532,-66.68068
5444076,2017-06-21 18:07:37.693,CA,AB,Lethbridge,49.66897,-112.90456
5444142,2017-06-21 12:07:37.677,CA,AB,Calgary,50.94551,-113.98772
5444349,2017-06-21 02:07:37.770,CA,AB,Calgary,51.04890,-114.10470
5444434,2017-06-21 20:07:37.823,CA,AB,Calgary,51.04910,-113.97130
5444465,2017-06-21 19:07:37.923,CA,AB,Taber,49.79294,-112.13955
5444977,2017-06-21 17:07:46.623,CA,ON,Toronto,43.70850,-79.39890
5445596,2017-06-21 00:07:52.970,CA,QC,Gatineau,45.48582,-75.64401
5445719,2017-06-21 07:07:53.323,CA,QC,Beauport,46.87810,-71.17680
5446418,2017-06-21 19:07:55.543,CA,NL,Gander,48.95485,-54.58225
5446476,2017-06-21 00:07:58.257,CA,BC,Vancouver,49.27942,-123.10075
5446632,2017-06-21 20:08:01.423,CA,ON,North York,43.73482,-79.44489
5446705,2017-06-21 13:08:01.917,CA,NL,St. John's,47.56576,-52.75161
5446782,2017-06-21 02:08:03.510,CA,AB,Red Deer,52.29210,-113.81100
5446803,2017-06-21 06:08:06.160,CA,BC,Vancouver,49.21729,-123.08802
5446819,2017-06-21 00:08:08.217,CA,BC,Vancouver,49.24800,-123.07800
5446859,2017-06-21 04:08:10.500,CA,AB,Spruce Grove,53.55687,-113.93057
5446935,2017-06-21 04:08:10.373,CA,ON,Minto,43.91750,-80.88320
5447065,2017-06-21 01:08:08.113,CA,ON,Toronto,43.66341,-79.38597
5447208,2017-06-21 05:08:08.220,CA,ON,Oakville,43.44040,-79.76810
5447676,2017-06-21 20:08:13.957,CA,ON,Mississauga,43.54376,-79.67864
5447793,2017-06-21 03:08:13.467,CA,AB,Strathmore,51.06322,-113.40183
5447803,2017-06-21 04:08:13.513,CA,AB,Morley,51.16670,-114.85000
5447890,2017-06-21 14:08:17.880,CA,ON,Etobicoke,43.73761,-79.57675
5447933,2017-06-21 12:08:13.630,CA,AB,Cochrane,51.18854,-114.47350
5448069,2017-06-21 06:08:13.510,CA,AB,Brooks,50.57263,-111.89324
5448120,2017-06-21 01:08:14.927,CA,QC,Saint-Jean-De-Matha,46.24250,-73.53250
5448168,2017-06-21 06:08:16.540,CA,ON,Thunder Bay,48.37370,-89.28831
5448309,2017-06-21 02:08:20.197,CA,AB,Calgary,51.04351,-113.97832
5448589,2017-06-21 11:08:23.353,CA,ON,Mississauga,43.56528,-79.62304
5449017,2017-06-21 05:08:28.610,CA,AB,Calgary,50.92124,-113.97456
5449205,2017-06-21 12:08:26.593,CA,ON,Cambridge,43.35563,-80.31182
5449446,2017-06-21 02:08:29.120,CA,BC,Comox,49.67870,-124.93326
5449929,2017-06-21 12:08:36.863,CA,ON,Whitby,43.89916,-78.97037
5450657,2017-06-21 09:08:41.683,CA,ON,Ancaster,43.21977,-79.98996
5450677,2017-06-21 04:08:39.697,CA,AB,Morrin,51.67380,-112.78400
5450718,2017-06-21 10:08:39.767,CA,AB,Calgary,51.13030,-113.93350
5450810,2017-06-21 10:08:40.083,CA,AB,Calgary,51.16610,-114.07500
5450936,2017-06-21 14:08:47.473,CA,ON,Kitchener,43.37753,-80.41441
5450985,2017-06-21 12:08:48.060,CA,ON,Brampton,43.70760,-79.77960
5451015,2017-06-21 11:08:49.280,CA,ON,Richmond Hill,43.86868,-79.39942
5451271,2017-06-21 19:08:55.223,CA,AB,Edmonton,53.44624,-113.44116
5451816,2017-06-21 04:08:54.940,CA,ON,Nobleton,44.32973,-79.22352
5452594,2017-06-21 15:08:58.007,CA,BC,Vancouver,49.28398,-123.79089
5452846,2017-06-21 18:08:57.650,CA,BC,Vancouver,49.25750,-123.07400
5452904,2017-06-21 02:08:58.997,CA,ON,North York,43.71554,-79.50804
5453108,2017-06-21 13:09:01.900,CA,ON,North York,43.75520,-79.39790
5453269,2017-06-21 22:09:01.900,CA,BC,Burnaby,49.22510,-123.01090
5453353,2017-06-21 02:09:02.753,CA,AB,Calgary,50.97120,-114.01173
5453369,2017-06-21 14:09:01.083,CA,NB,Moncton,46.07710,-64.85290
5453431,2017-06-21 08:09:02.360,CA,ON,London,43.01218,-81.20578
5453527,2017-06-21 16:09:01.807,CA,SK,Regina,50.46601,-104.67185
5453597,2017-06-21 07:09:02.843,CA,AB,Calgary,51.06490,-113.93400
5453921,2017-06-21 13:09:02.710,CA,AB,Calgary,51.06332,-113.97189
5454055,2017-06-21 08:09:03.830,CA,SK,Meadow Lake,53.94313,-108.38445
5454751,2017-06-21 11:09:09.417,CA,QC,Sainte-Foy,46.76108,-71.32512
5454930,2017-06-21 22:09:10.070,CA,ON,Scarborough,43.78187,-79.13639
5455144,2017-06-21 01:09:10.293,CA,NB,Oromocto,45.83680,-66.47720
5455283,2017-06-21 21:09:10.070,CA,ON,Scarborough,43.76120,-79.27070
5455502,2017-06-21 22:09:10.313,CA,AB,Calgary,51.03740,-114.08720
5456508,2017-06-21 10:09:14.587,CA,AB,Red Deer,52.27430,-113.79600
5457092,2017-06-21 08:09:17.033,CA,MB,Winnipeg,49.88270,-97.15620
5457241,2017-06-21 08:09:17.627,CA,AB,Calgary,51.06823,-114.11472
5457278,2017-06-21 09:09:17.017,CA,ON,Toronto,43.67197,-79.38391
5457367,2017-06-21 04:09:17.553,CA,AB,Calgary,51.04568,-114.14086
5457568,2017-06-21 20:09:17.167,CA,ON,Ancaster,43.22267,-79.94229
5457585,2017-06-21 12:09:17.210,CA,AB,Calgary,51.05287,-113.94355
5457949,2017-06-21 18:09:25.267,CA,AB,Calgary,51.06324,-113.97201
5458372,2017-06-21 18:09:25.270,CA,ON,Stouffville,43.96680,-79.24960
5458667,2017-06-21 11:09:28.170,CA,NB,Moncton,46.10920,-64.76200
5459101,2017-06-21 17:09:32.217,CA,AB,Edmonton,53.47950,-113.39560
5459675,2017-06-21 01:09:44.357,CA,ON,Timmins,48.47885,-81.34472
5459942,2017-06-21 04:09:40.547,CA,ON,London,42.95820,-81.23800
5460018,2017-06-21 05:09:44.247,CA,AB,Calgary,51.04087,-113.94062
5460375,2017-06-21 03:09:44.450,CA,ON,Sioux Lookout,50.10040,-92.16610
5460943,2017-06-21 10:09:44.550,CA,ON,Huntsville,45.32700,-79.21700
5461130,2017-06-21 12:09:47.793,CA,AB,Edmonton,53.59050,-113.43300
5461528,2017-06-21 07:09:48.450,CA,AB,Edmonton,53.58739,-113.47930
5461863,2017-06-21 10:09:55.983,CA,ON,Rd,42.95190,-79.85380
5462234,2017-06-21 01:09:55.863,CA,ON,Markham,43.87380,-79.26040
5463152,2017-06-21 13:10:05.150,CA,BC,Richmond,49.13645,-123.15920
5463631,2017-06-21 08:10:06.190,CA,ON,North York,43.75470,-79.37640
5463796,2017-06-21 10:10:07.897,CA,ON,Tillsonburg,42.84685,-80.73006
5465671,2017-06-21 13:10:11.190,CA,AB,Calgary,50.90840,-114.10052
5466588,2017-06-21 22:10:19.160,CA,BC,Victoria,48.42647,-123.36349
5466923,2017-06-21 21:10:17.953,CA,ON,Toronto,43.67128,-79.29834
5467032,2017-06-21 16:10:25.077,CA,ON,Toronto,43.64406,-79.38979
5467127,2017-06-21 18:10:20.847,CA,ON,Brampton,43.78690,-79.66630
5467471,2017-06-21 15:10:26.430,CA,ON,Toronto,43.67800,-79.34900
5468256,2017-06-21 07:10:26.670,CA,AB,Calgary,51.13140,-114.18400
5468416,2017-06-21 07:10:25.967,CA,ON,Niagara-On-The-Lake,43.18318,-79.24462
5469534,2017-06-21 06:10:29.700,CA,ON,Toronto,43.66401,-79.37632
5470221,2017-06-21 18:10:36.527,CA,BC,Fort St John,56.33056,-121.04048
5471262,2017-06-21 08:10:45.350,CA,ON,Poplar Hill,52.08310,-94.30680
5471327,2017-06-21 18:10:48.093,CA,BC,Vancouver,49.23210,-123.18400
5471425,2017-06-21 20:10:44.680,CA,AB,Chestermere,51.02781,-113.81016
5471515,2017-06-21 19:10:48.257,CA,ON,Thunder Bay,48.45720,-89.21190
5471810,2017-06-21 01:10:54.853,CA,BC,Richmond,49.16989,-123.10467
5472199,2017-06-21 05:10:59.790,CA,AB,Calgary,51.05621,-114.18570
5472355,2017-06-21 13:11:00.170,CA,ON,Brampton,43.76475,-79.72278
5472489,2017-06-21 01:11:00.220,CA,ON,Scarborough,43.69623,-79.28703
5472787,2017-06-21 14:11:00.307,CA,AB,Calgary,50.90090,-114.10832
5473052,2017-06-21 05:11:00.420,CA,AB,Calgary,51.02434,-114.16370
5473203,2017-06-21 03:11:00.637,CA,ON,Kanata,45.29780,-75.90600
5473383,2017-06-21 06:10:59.617,CA,AB,Sturgeon,53.95320,-113.10100
5473497,2017-06-21 09:11:00.297,CA,AB,Calgary,50.92810,-114.03200
5473767,2017-06-21 07:11:00.560,CA,ON,Ottawa,45.38600,-75.67600
5473900,2017-06-21 21:11:03.113,CA,AB,Edmonton,53.50660,-113.64100
5473998,2017-06-21 04:11:03.137,CA,AB,Stand Off,49.46330,-113.31700
5474197,2017-06-21 06:11:00.170,CA,AB,Calgary,50.93610,-114.01600
5474976,2017-06-21 15:11:03.113,CA,SK,Meadow Lake,54.13285,-108.42484
5475150,2017-06-21 17:11:01.960,CA,ON,Mississauga,43.53400,-79.62800
5475273,2017-06-21 20:11:03.143,CA,ON,Whitefish Falls,46.06398,-81.78572
5475553,2017-06-21 14:11:00.613,CA,ON,Toronto,43.65920,-79.45670
5475786,2017-06-21 19:11:00.657,CA,ON,Lindsay,44.35086,-78.75820
5476509,2017-06-21 00:11:03.243,CA,BC,Burnaby,49.26540,-122.98100
5476920,2017-06-21 17:11:14.743,CA,BC,Surrey,49.18610,-122.89619
5477281,2017-06-21 13:11:11.417,CA,BC,Vancouver,49.28550,-123.12300
5477474,2017-06-21 01:11:12.657,CA,SK,Saskatoon,52.15430,-106.70798
5478225,2017-06-21 11:11:15.863,CA,AB,Edmonton,53.54038,-113.43060
5478307,2017-06-21 01:11:11.610,CA,SK,Viscount,52.44837,-109.15042
5478533,2017-06-21 06:11:14.963,CA,ON,Oakville,43.43040,-79.76640
5479045,2017-06-21 15:11:14.710,CA,MB,Winnipeg,49.88170,-97.31780
5479167,2017-06-21 06:11:14.837,CA,AB,High Level,58.53000,-117.15600
5479564,2017-06-21 13:11:15.787,CA,AB,Calgary,50.90220,-114.07900
5479750,2017-06-21 05:11:17.020,CA,AB,Calgary,50.95812,-114.05370
5480038,2017-06-21 17:11:15.607,CA,ON,Oakville,43.43990,-79.68460
5480529,2017-06-21 20:11:15.513,CA,AB,Calgary,51.05346,-113.94422
5480695,2017-06-21 07:11:15.787,CA,ON,Cambridge,43.38490,-80.28330
5481134,2017-06-21 16:11:26.507,CA,MB,Winnipeg,49.78000,-97.17300
5481241,2017-06-21 05:11:26.527,CA,BC,Burnaby,49.25000,-122.95000
5481325,2017-06-21 11:11:26.600,CA,AB,Calgary,51.14460,-114.04900
5481700,2017-06-21 18:11:26.507,CA,SK,Simpson,51.46970,-105.45000
5481803,2017-06-21 00:11:29.930,CA,SK,Saskatoon,52.09253,-106.58595
5482236,2017-06-21 04:11:28.507,CA,QC,Sillery,46.77480,-71.26020
5482258,2017-06-21 14:11:31.540,CA,QC,Lasalle,45.43247,-73.62713
5483405,2017-06-21 06:11:30.480,CA,AB,Taber,49.77724,-112.14275
5483490,2017-06-21 17:11:32.297,CA,BC,Surrey,49.19915,-122.85009
5483580,2017-06-21 10:11:30.660,CA,BC,Vancouver,49.24928,-123.08986
5483785,2017-06-21 12:11:35.040,CA,AB,Red Deer,52.25679,-113.84602
5483881,2017-06-21 06:11:35.520,CA,ON,Sarnia,42.95963,-82.44937
5484219,2017-06-21 02:11:35.550,CA,ON,Orléans,45.46954,-75.46330
5484369,2017-06-21 14:11:39.593,CA,BC,Osoyoos,49.02986,-119.45106
5484523,2017-06-21 08:11:42.060,CA,BC,Richmond,49.12410,-123.15900
5484554,2017-06-21 11:11:35.763,CA,BC,Campbell River,49.96747,-125.20926
5484617,2017-06-21 05:11:39.720,CA,BC,Richmond,49.17982,-123.07537
5484658,2017-06-21 18:11:42.060,CA,BC,Coquitlam,49.28201,-122.79961
5484860,2017-06-21 12:11:42.210,CA,BC,Terrace,54.51630,-128.60350
5484927,2017-06-21 02:11:42.277,CA,AB,Lethbridge,49.71389,-112.82958
5485188,2017-06-21 03:11:45.167,CA,SK,Delisle,51.92030,-107.13830
5485405,2017-06-21 14:11:42.070,CA,BC,Prince George,53.91510,-122.80540
5486068,2017-06-21 16:11:42.850,CA,ON,Toronto,43.66562,-79.38758
5486318,2017-06-21 18:11:45.093,CA,ON,Mississauga,43.53930,-79.72170
5486478,2017-06-21 16:11:50.707,CA,BC,Vancouver,49.26857,-123.15853
5486568,2017-06-21 04:11:51.430,CA,MB,Winnipeg,49.94395,-97.06453
5486659,2017-06-21 18:11:49.490,CA,ON,Toronto,43.66562,-79.38760
5486758,2017-06-21 02:11:49.743,CA,AB,Lacombe,52.48460,-113.72100
5487309,2017-06-21 15:11:57.140,CA,MB,Grunthal,49.40433,-96.85283
5487476,2017-06-21 14:11:57.443,CA,ON,Acton,43.62884,-80.04856
5487929,2017-06-21 15:11:54.543,CA,BC,Victoria,48.42586,-123.36996
5488099,2017-06-21 16:11:57.293,CA,BC,Courtenay,49.69190,-124.99100
5488577,2017-06-21 15:11:57.637,CA,BC,Richmond,49.16927,-123.13297
5488671,2017-06-21 15:12:00.657,CA,SK,Saskatoon,52.31996,-106.58760
5488785,2017-06-21 21:12:01.860,CA,AB,Red Deer,52.26920,-113.81300
5489130,2017-06-21 22:12:06.260,CA,AB,Botha,52.33330,-112.68330
5489413,2017-06-21 10:12:12.250,CA,AB,Hartell,50.78361,-113.90661
5489506,2017-06-21 13:12:12.267,CA,SK,Saskatoon,52.13185,-106.73530
5489616,2017-06-21 03:12:12.690,CA,AB,Edmonton,53.46642,-113.42604
5489893,2017-06-21 19:12:12.853,CA,AB,Edmonton,53.51880,-113.63910
5490134,2017-06-21 08:12:17.467,CA,BC,W Vancouver,49.20884,-123.12197
5490977,2017-06-21 03:12:27.547,CA,BC,Penticton,49.49059,-119.59464
5490987,2017-06-21 04:12:27.403,CA,AB,Edmonton,53.60570,-113.55700
5491286,2017-06-21 15:12:27.350,CA,MB,Winnipeg,49.89637,-97.14659
5491324,2017-06-21 06:12:25.760,CA,BC,Langley,49.07431,-122.67913
5491807,2017-06-21 03:12:31.170,CA,AB,Spruce Grove,53.54759,-113.93833
5492314,2017-06-21 02:12:30.683,CA,ON,Brampton,43.65242,-79.80706
5492875,2017-06-21 04:12:31.113,CA,SK,Saskatoon,52.14520,-106.56100
5493515,2017-06-21 13:12:42.590,CA,AB,Calgary,51.13250,-114.02760
5493581,2017-06-21 03:12:42.597,CA,BC,Parksville,49.32200,-124.31800
5494149,2017-06-21 14:12:42.477,CA,AB,Edmonton,53.41415,-113.54775
5494371,2017-06-21 13:12:46.063,CA,AB,Calgary,51.00830,-114.07308
5494520,2017-06-21 09:12:46.127,CA,ON,Scarborough,43.82800,-79.27600
5494950,2017-06-21 03:12:49.167,CA,BC,Kelowna,49.92720,-119.46700
5494988,2017-06-21 22:12:45.903,CA,SK,Moose Jaw,50.39420,-105.54752
5495034,2017-06-21 11:12:49.173,CA,ON,Waterloo,43.48510,-80.56055
5495200,2017-06-21 01:12:45.860,CA,BC,Kamloops,50.64690,-120.37000
5495220,2017-06-21 06:12:45.897,CA,SK,Saskatoon,52.10380,-106.63460
5495454,2017-06-21 02:12:49.160,CA,ON,Wasaga Beach,44.51292,-80.01759
5495616,2017-06-21 05:12:50.383,CA,SK,Saskatoon,52.11597,-106.65443
5496392,2017-06-21 13:12:57.747,CA,BC,White Rock,49.02580,-122.80636
5496485,2017-06-21 07:12:57.843,CA,ON,Oakville,43.46950,-79.73950
5496923,2017-06-21 00:12:56.840,CA,QC,Verdun,45.46213,-73.57120
5496955,2017-06-21 04:12:57.573,CA,AB,Edmonton,53.58986,-113.66829
5497172,2017-06-21 14:12:57.607,CA,AB,Calgary,51.10434,-113.96475
5497298,2017-06-21 10:12:59.480,CA,BC,Vancouver,49.26240,-123.08265
5497318,2017-06-21 18:13:01.030,CA,BC,Surrey,49.11938,-122.70259
5497392,2017-06-21 22:13:01.160,CA,AB,Calgary,50.89607,-114.11024
5497681,2017-06-21 02:13:01.067,CA,AB,Calgary,51.04145,-114.08078
5497690,2017-06-21 08:13:01.100,CA,AB,Airdrie,51.27660,-113.98300
5497851,2017-06-21 13:13:01.180,CA,SK,Saskatoon,52.11020,-106.59000
5498232,2017-06-21 22:13:01.240,CA,AB,Calgary,51.04092,-113.92482
5498385,2017-06-21 06:13:01.123,CA,AB,Airdrie,51.30009,-114.04015
5498564,2017-06-21 00:13:01.263,CA,AB,Calgary,51.09550,-114.06435
5498590,2017-06-21 13:13:01.470,CA,BC,Kelowna,49.88615,-119.49565
5498896,2017-06-21 13:13:05.067,CA,ON,Waterloo,43.46640,-80.52260
5499185,2017-06-21 12:13:09.207,CA,QC,Laval,35.70679,51.49475
5500225,2017-06-21 10:13:12.690,CA,AB,Lethbridge,49.70038,-112.81806
5500911,2017-06-21 03:13:16.250,CA,AB,Calgary,50.90133,-114.08712
5501200,2017-06-21 15:13:16.370,CA,SK,Asquith,52.06670,-107.43330
5501394,2017-06-21 21:13:16.437,CA,SK,Saskatoon,52.11490,-106.64200
5501643,2017-06-21 21:13:17.250,CA,SK,Saskatoon,52.18591,-106.62222
5502467,2017-06-21 07:13:17.443,CA,BC,Chilliwack,49.17631,-121.93993
5502818,2017-06-21 00:13:20.230,CA,ON,Toronto,43.64291,-79.40153
5502853,2017-06-21 18:13:19.407,CA,AB,Ponoka,52.67294,-113.59819
5503313,2017-06-21 11:13:24.993,CA,QC,Montréal,45.54209,-73.54675
5503391,2017-06-21 17:13:22.290,CA,BC,Chilliwack,49.13174,-121.94131
5503528,2017-06-21 13:13:25.270,CA,SK,Macrorie,51.41185,-107.15685
5503607,2017-06-21 08:13:27.803,CA,AB,Edmonton,53.44666,-113.39970
5503663,2017-06-21 12:13:27.837,CA,BC,Vancouver,49.27940,-123.11910
5503934,2017-06-21 05:13:29.027,CA,AB,Okotoks,50.72939,-113.95359
5503938,2017-06-21 05:13:29.120,CA,AB,Calgary,51.05840,-114.10153
5504130,2017-06-21 05:13:27.807,CA,AB,Strathmore,51.06231,-113.38197
5504291,2017-06-21 14:13:27.760,CA,BC,Port Coquitlam,49.28963,-122.79168
5504345,2017-06-21 21:13:31.850,CA,ON,Etobicoke,43.73090,-79.61166
5504372,2017-06-21 03:13:31.093,CA,ON,Toronto,43.64712,-79.42778
5504470,2017-06-21 17:13:33.190,CA,SK,Saskatoon,52.13650,-106.60900
5504815,2017-06-21 14:13:32.480,CA,AB,Mackenzie,59.16395,-118.68264
5504855,2017-06-21 15:13:31.203,CA,ON,Garden River,46.51943,-84.06678
5505116,2017-06-21 01:13:33.890,CA,QC,Verdun,45.46202,-73.57117
5505560,2017-06-21 13:13:32.847,CA,AB,Jasper,52.88718,-118.07810
5505564,2017-06-21 11:13:34.680,CA,AB,Red Deer,52.26110,-113.77742
5506338,2017-06-21 16:13:40.150,CA,BC,Richmond,49.18114,-123.11834
5506939,2017-06-21 07:13:43.817,CA,BC,Mill Bay,48.65475,-123.56221
5507089,2017-06-21 19:13:42.940,CA,AB,Edmonton,53.50272,-113.62121
5507177,2017-06-21 10:13:42.953,CA,SK,Saskatoon,52.14630,-106.70210
5507280,2017-06-21 17:13:44.450,CA,QC,Montréal,45.51531,-73.55418
5507335,2017-06-21 12:13:42.947,CA,AB,Calgary,51.04840,-114.06800
5507634,2017-06-21 01:13:45.590,CA,BC,Squamish,49.82888,-123.13520
5507639,2017-06-21 21:13:46.280,CA,BC,Vancouver,49.28333,-123.10672
